name,text,duration,start_clock,end_sec,start_sec,start_min,end_min,video_id
Karina Lorentzen Dehnhardt,"Tak for ordet. Jeg skal gøre det kort. Jeg taler også på vegne af fru Rosa Lund, Enhedslisten, som ikke kan være her i salen. I begge partier har vi foretaget en afvejning, og vi stemmer ikke for det her forslag. Der er mange ting, jeg godt kunne tænke mig at regulere omkring politiet, men jeg mener altså, at signalementer, og hvordan de skal udformes, er i småtingsafdelingen af, hvor detaljeorienteret jeg vil være i forhold til at pålægge politiet en stor administrativ og økonomisk byrde. For mig er det vigtig, at politiet har et redskab, som de mener at de kan anvende, og hvordan de så vælger at udforme det, mener jeg simpelt hen må ligge under, hvad kan man sige, de frihedsgrader, man har som politibetjent. Vi siger nej tak til det her forslag. Jeg synes simpelt hen, det er for det detaljeorienteret i forhold til politiets arbejde.",61.0,16:10:39,11531,11470,3:11:10,3:12:11,44
Karsten Hønge,"Der er en kort bemærkning til hr. Mikkel Bjørn, Dansk Folkeparti.",4.0,16:11:40,11535,11531,3:12:11,3:12:15,44
Mikkel Bjørn,"SF's ordfører siger, at det vil være en meget administrativt tung og stor økonomisk byrde for politiet, hvis medierne ringer og spørger, lige at oplyse, hvem det egentlig var, der begik den her gruppevoldtægt, eller hvilket signalement der er af de mennesker, der skød fyrværkeri mod politiet her nytårsaften – altså at det er meget detaljeorienteret og bureaukratisk tungt. Nej, det handler om, at befolkningen selvfølgelig har krav på at få indsigt i, hvem det er, der har begået den her type kriminalitet. Hvem er det, der skyder med fyrværkeri efter brandbilerne og efter politiet? Hvem er det, der begår gruppevoldtægter? Hvem er det, der overfalder tilfældige folk på gaden og filmer det og lægger det op på sociale medier efterfølgende? Hvem er det, der begår den type kriminalitet? Det kan jeg så forstå at SF gerne vil fortsætte med at hemmeligholde for befolkningen. Det er vi så i Dansk Folkeparti ikke enig i, men jeg synes ellers, SF plejer at være et parti, der kæmper for – hvad skal man sige – retspolitikken i Danmark og for danskernes ret til at få indsigt i de forhold, der gør sig gældende omkring retspolitikken. Det kan jeg så forstå ikke nødvendigvis er sandt alligevel.",62.0,16:11:44,11597,11535,3:12:15,3:13:17,44
Karsten Hønge,Ordføreren.,1.0,16:12:46,11598,11597,3:13:17,3:13:18,44
Karina Lorentzen Dehnhardt,"SF er et parti, der igennem ret mange år har krævet afbureaukratisering i politiet og har ønsket færre mål. Jeg ønsker ikke at indføre meget rigide bestemmelser for, hvordan et signalement skal udformes. Det må simpelt hen ligge inden for skiven af, hvad politiet selv kan arbejde med. Hvis hr. Mikkel Bjørn ønsker sig mere statistik på området, vil jeg foreslå, at man stiller et forslag om krav om statistik på området og ikke et krav om signalementer. Det mener jeg er den forkerte vej at gå.",32.0,16:12:47,11630,11598,3:13:18,3:13:50,44
Karsten Hønge,Spørgeren.,1.0,16:13:19,11631,11630,3:13:50,3:13:51,44
Mikkel Bjørn,"Jeg synes, det er ekstremt arrogant af både ministeren og SF's ordfører at kræve, at den gennemsnitlige dansker, hvis man vil have indsigt i, hvem det er, der begår kriminaliteten, skal sætte sig ned og læse Danmarks Statistiks rapport om indvandrere i Danmark. Nej, det er ikke et krav, vi kan stille til borgerne. De skal selvfølgelig kunne læse, hvis de læser om en gruppevoldtægt i lokalmediet eller om, at nogle har skudt med fyrværkeri efter politiet, hvem det er, der har begået den type kriminalitet. Det vil være det ordentlige at gøre i det her tilfælde.",32.0,16:13:20,11663,11631,3:13:51,3:14:23,44
Karsten Hønge,Ordføreren.,1.0,16:13:52,11664,11663,3:14:23,3:14:24,44
Karina Lorentzen Dehnhardt,"Jeg er fuldstændig uenig. Jeg mener ikke, at det er et stykke arbejde, der skal lægges ind i politiets arbejde med signalementer. Dem må politiet selv udforme på den måde, som de mener kan hjælpe dem i den efterforskning, som de foretager. Det må trods alt være det vigtigste, at man har en chance for at få dømt en gerningsmand.",20.0,16:13:53,11684,11664,3:14:24,3:14:44,44
Karsten Hønge,"Der er ikke flere korte bemærkninger. Tak til fru Karina Lorentzen Dehnhardt, SF. Den næste ordfører er hr. Tobias Grotkjær Elmstrøm, Moderaterne.",8.0,16:14:13,11692,11684,3:14:44,3:14:52,44
Tobias Grotkjær Elmstrøm,"Tak for ordet. Beslutningsforslaget B 19, som vi i dag behandler, går ud på at pålægge politiet at lave mere detaljerede signalementer i bl.a. døgnrapporter. Som jeg forstår formålet med forslaget, ønsker forslagsstillerne at skabe større gennemsigtighed for borgerne, hvilket så forventes at styrke borgernes tillid til retssystemet. I Moderaterne anerkender vi, at det er helt grundlæggende at sikre, at borgerne har fuld tillid til vores retssystem, men vi er ikke enige i, at tilliden skabes ved at pålægge politiet yderligere administrative opgaver. Vi bør i stedet for at tilføre politiet yderligere ressourcer og mere mandskab til at udføre politiarbejde på gader og stræder. I dag indeholder døgnrapporten bl.a. oplysninger om politiets udrykning i døgnets løb, anmeldelser af strafbare forhold og beskrivelser af grundlovsforhør m.m. Rigspolitiet har allerede fastsat nogle ensartede rammer for politikredsenes udvælgelse af, hvilke sager der fra politiets side skal informeres om. Politiet har dog ikke ressourcerne til at medtage alle forhold, ligesom politiet ikke kan oplyse om alle detaljer i visse sager på grund af personlige og private forhold, tavshedspligt osv., og det skal selvfølgelig respekteres. I Moderaterne har vi fuld tiltro til, at politiet medtager de nødvendige oplysninger i rapporten. Vi ser derfor ikke nogen grund til at indføre yderligere administrative regler. Dem har vi rigeligt af i forvejen. Jeg mener egentlig også, at Dansk Folkeparti går meget op i, at der ikke skal være mere bureaukrati, at der ikke skal ansættes flere administrative medarbejdere, og det vil det her jo blot medføre. I Moderaterne hilser vi debatten om kriminalitetsbekæmpelse og cybersikkerhed velkommen. Det faktuelle grundlag for denne debat sikres dog bedre via undersøgelser om kriminalitet end via offentliggørelse af signalementer af enkeltpersoner. Derfor kan Moderaterne ikke støtte beslutningsforslaget. Tak for ordet.",114.0,16:14:21,11806,11692,3:14:52,3:16:46,44
Karsten Hønge,"Der er en kort bemærkning til hr. Mikkel Bjørn, Dansk Folkeparti.",3.0,16:16:15,11809,11806,3:16:46,3:16:49,44
Mikkel Bjørn,"Jeg er lidt nysgerrig på, hvor meget Moderaterne egentlig har forstået om konsekvenserne af den indvandringspolitik, vi har ført de sidste 30-40 år. Derfor vil jeg gerne høre, om ordføreren sådan kort og overordnet kan redegøre for, hvad det er for nogle grupper, der særlig begår den personfarlige kriminalitet i Danmark, og der taler jeg altså særlig om voldsforbrydelser, grove overfaldsvoldtægter, eksempelvis skyderi med fyrværkeri efter politiet og myndighederne under nytårsaften og andre ting. Hvem er det, der begår den type kriminalitet i Danmark?",37.0,16:16:18,11846,11809,3:16:49,3:17:26,44
Tobias Grotkjær Elmstrøm,"Tak for spørgsmålet. Der er jo ingen tvivl om, at indvandrere og efterkommere fra ikkevestlige lande er overrepræsenterede i kriminalitetsstatistikkerne. Men jeg vil faktisk også sige her, at det også er værd at bemærke, at det i én forstand går bedre i forhold til det, jeg lige sagde, og det er, at andelen af mandlige indvandrere og efterkommere fra ikkevestlige lande, der begår kriminalitet, faktisk er faldet over årene, ligesom det også er tilfældet for mænd af dansk oprindelse.",26.0,16:16:55,11872,11846,3:17:26,3:17:52,44
Karsten Hønge,"Nu valgte hr. Tobias Grotkjær Elmstrøm at besvare spørgsmålet. Jeg vil dog sige, at vi her bevæger os uden for det, som er på dagsordenen. Når ordføreren vælger at svare, er det selvfølgelig okay, men jeg vil sige, at hr. Mikkel Bjørn må holde sig inden for det, der er på dagsordenen, og det ligger ikke i en generel diskussion om indvandringen, men om journalisering i politiet.",20.0,16:17:21,11892,11872,3:17:52,3:18:12,44
Mikkel Bjørn,"Ja, det handler om journalisering på grund af overrepræsentation i kriminalitet, det er sådan set inden for området. Men så vil jeg spørge i forlængelse af det, ordføreren fra Moderaterne sagde, nemlig at ikkevestlige indvandrere er overrepræsenterede, altså om ordføreren også kunne redegøre nærmere for, hvad det er for en type ikkevestlige indvandrere. Er der en kategori, der er endnu mere snæver end det?",25.0,16:17:41,11917,11892,3:18:12,3:18:37,44
Karsten Hønge,"Jeg er bare nødt til at understrege over for hr. Mikkel Bjørn, at man faktisk ikke diskuterer med formanden, og jeg vurderer, at det ligger helt ude på kanten af det, og det er ikke til diskussion, men det er en vejledning til ordføreren om at holde sig inden for dagsordenspunktet, og det står ikke til diskussion med formanden. Ordføreren.",11.0,16:18:06,11928,11917,3:18:37,3:18:48,44
Tobias Grotkjær Elmstrøm,Så vælger jeg ikke at svare på spørgsmålet.,7.0,16:18:17,11935,11928,3:18:48,3:18:55,44
Karsten Hønge,"Der er ikke flere korte bemærkninger. Tak til hr. Tobias Grotkjær Elmstrøm, Moderaterne. Den næste ordfører er fru Betina Kastbjerg, Danmarksdemokraterne.",13.0,16:18:24,11948,11935,3:18:55,3:19:08,44
Betina Kastbjerg,"Tak for ordet. Beslutningsforslaget fra Dansk Folkeparti har til formål at udarbejde initiativer, som sikrer, at politiet altid, når et sådant er til rådighed, oplyser et præcist signalement ved udgivelse af døgnrapporter eller omtale af specifikke hændelser over for offentlighed eller medier. Derudover ønsker man at pålægge regeringen at udarbejde initiativer, som sikrer, at politi og domstole journaliserer et præcist signalement af anholdte, mistænkte, sigtede, tiltalte og dømte. Indledningsvis vil jeg gerne understrege, at vi i Danmarksdemokraterne har tillid til, at politiet kan beskrive en mistænkt person, når det findes nødvendigt. Men det er også vigtigt for os i Danmarksdemokraterne, at vi i Danmark ikke lader en berøringsangst tage over, når det gælder indvandrere og kriminalitet. For naturligvis er etnisk baggrund en vigtig faktor for samfundsdebatten, når det kommer til en overrepræsentation i forhold til bestemte kategorier af kriminalitet. Spørgsmålet for os i Danmarksdemokraterne er dog, om beslutningsforslaget har den rigtige vægtning i forhold til problemets omfang, og hvad der allerede er muligt i dag. Derfor vil vi gerne i forbindelse med behandlingen af forslaget stille spørgsmål til, hvor langt politiet allerede i dag må gå i forhold til at beskrive en persons etnicitet og/eller hudfarve i forbindelse med udsendelse af et signalement af anholdte, mistænkte, sigtede, tiltalte og dømte. Med disse spørgsmål ønsker vi at få fyldestgørende svar for at få viden om forslagets nødvendighed i forbindelse med politiets udarbejdelse af døgnrapporter eller offentlige udmeldinger Det er desuden også vigtigt for os i Danmarksdemokraterne, at disse oplysninger ikke er personhenførbare, og at de er i overensstemmelse med dataetiske regler, og det er vi tilfredse med at Dansk Folkeparti har øje for med beslutningsforslaget. Vi kan bare i dag desværre ikke give en endelig melding om vores stillingtagen til forslaget.",110.0,16:18:37,12058,11948,3:19:08,3:20:58,44
Karsten Hønge,"Der er en kort bemærkning til hr. Mikkel Bjørn, Dansk Folkeparti.",3.0,16:20:27,12061,12058,3:20:58,3:21:01,44
Mikkel Bjørn,"Det undrer mig, at man ikke kan give en endelig melding, for jeg troede, at det her var noget, der optog Danmarksdemokraterne og Danmarksdemokraternes vælgere og medlemmer rigtig meget, nemlig indsigt i, hvem det er, der begår den personfarlige kriminalitet. Så nævner ordføreren noget med, at det er vigtigt for dem, at det ikke er personhenførbare oplysninger, men det står i forslaget, at det ikke skal være personhenførbare oplysninger, og at vi er nødt til at dykke ned i, hvad det er for nogle regler, der helt præcis er. Altså, ordføreren kan jo bare slå op i retsplejelovens § 818 eller google det og finde ud af, at Rigspolitiet har en intern håndbog, hvoraf det fremgår, at der er nogle emner, hvor ansatte i politiet skal være ekstra opmærksomme på deres særlige rolle og ansvar, når de udtaler sig til offentligheden, eksempelvis i forhold til etnicitet. Det er de regler, der gør sig gældende på området, og det er der, hvor jeg er nysgerrig på, om Danmarksdemokraterne er enige med Dansk Folkeparti i, at politiet og myndighederne selvfølgelig skal omtale personfarlig kriminalitet på en måde, hvor borgerne kan få indsigt i, hvem det er, der begår den her kriminalitet, hvem det er, der har begået en gruppevoldtægt, hvem det er, der har skudt med fyrværkeri efter politiet osv. osv.",63.0,16:20:30,12124,12061,3:21:01,3:22:04,44
Karsten Hønge,Ordføreren.,0.0,16:21:33,12124,12124,3:22:04,3:22:04,44
Betina Kastbjerg,"Som jeg også nævnte i min tale, er vi af den overbevisning, at politiet faktisk udsender de rigtige signalementer, når de sender en efterlysning ud. Der kan jo være nogle efterforskningsmæssige hensyn at tage, når man udsender et signalement, men jeg synes, at i mange af de tilfælde, som jeg læser mig til i mit lokalområde, skriver man det. Bl.a. i forbindelse med det der forsøg på kidnapning af to piger i Herning udsender man et signalement: To mænd, der er brune i huden. Så jeg synes, at medierne gør det, og vi kan jo nok ikke herindefra lovgive om, hvad medierne skriver om, og hvordan medierne formidler et signalement, men jeg synes i hvert fald, at jeg oplever, at man ofte skriver det.",40.0,16:21:33,12164,12124,3:22:04,3:22:44,44
Karsten Hønge,Spørgeren.,0.0,16:22:13,12164,12164,3:22:44,3:22:44,44
Mikkel Bjørn,"Det er helt rigtigt, at det kan vi ikke. Det er også derfor, det her forslag slet ikke handler om at diktere, hvordan medierne skal berette om specifikke sager. Det handler alene om, at man i døgnrapporterne, hvis det ikke er af eksempelvis efterforskningsmæssige hensyn, at politiet tilbageholder de her oplysninger, selvfølgelig opgiver de oplysninger, så den almindelige dansker kan få indsigt i, hvem det er, der begår kriminaliteten. Er Danmarksdemokraterne ikke enige i, at det er helt oplagt, at danskerne skal have indsigt i, hvem det er, der begår den personfarlige kriminalitet mod helt almindelige danskere?",33.0,16:22:13,12197,12164,3:22:44,3:23:17,44
