name,text,duration,start_clock,end_sec,start_sec,start_min,end_min,video_id
Hans Kristian Skibby,"Tak, hr. formand. Hvis vi spoler tiden lidt tilbage til 2020, var der et flertal her i Folketinget, der lavede en klimaplan og en aftale om en grøn affaldssektor og også om cirkulær økonomi. Det skulle naturligvis fremadrettet sikre, at der kommer mere fokus på, at vi netop også, som flere ordførere har været inde på, så vidt muligt genanvender og udvikler genbrugsmaterialer i forbindelse med byggerier her i Danmark. Både når det drejer sig om parcelhusbyggeri og om offentligt byggeri og alt muligt andet, giver det rigtig god mening, at man tænker de her ting ind de steder, hvor man kan. Det er en farbar vej, som vi i Danmarksdemokraterne sådan set hilser meget velkommen. Vi har så alligevel nogle steder, hvor vi selvfølgelig også synes at man er nødt til at kigge ind, og det handler om, at når man laver regler i forhold til bæredygtighed, cirkulær økonomi og genanvendelighed, så skal man også huske at lave et miljøregnskab over de ting, man genanvender, eksempelvis eksisterende mursten. Altså, hvis energiaftrykket er større i form af at bruge varmt vand og kemikalier og alt muligt andet ved at genanvende en mursten, end det er ved at lave en ny mursten, så kunne det godt være, at den mursten, man ville have genanvendt, var bedre at bruge til stenmel eller til andre delelementer, som jo også på sin vis er med til at gøre byggeriet genanvendeligt. Så den der diskussion om klimaaftryk skal i hvert fald igennem en detektor i nogle af de tilfælde og de eksempler, som vi har set. Men det ændrer ikke på, at vi støtter det her lovforslag, som er fremsat af ministeren. Det bliver nemmere at genbruge gamle byggematerialer. Det mener vi faktisk er sund fornuft. Det er den vej, vi gerne vil. Det, vi bare appellerer til, er selvfølgelig, at det foregår med et sagligt hensyn og også med en respekt for, at nogle gange kan beregninger godt være pænere på papiret, end de er i virkeligheden, når man eksempelvis går ud til en betonproducent. Altså, som jeg har hørt fra branchen, er der faktisk nogle steder i dag, hvor man nærmest producerer ny beton for at knuse den, for at man så kan kalde den genbrugsbeton, for så kan man overholde reglerne for, hvor meget genbrugsbeton der eksempelvis skal være i noget byggeri. Hvis de ting står til troende osv., er det jo et tegn på, at vi med vores lovgivning nogle gange spænder ben for os selv, og det er ikke det, vi har interesse for her i kongeriget. Vi vil gerne have en god, bæredygtig tilgang til det. Vi vil også gerne have et øget fokus på cirkulær økonomi og også på genanvendelighed, men det skal hele tiden være med et fokus på sund fornuft. Det vurderer vi også til at være tilfældet med lovforslaget her, hvor man jo sætter en proces i gang, og hvor det jo i forbindelse med det her lovforslag er de her bygninger, som flere har talt om, på over 250 m², som i første omgang kommer med, og så kommer der noget evaluering osv., og så ser vi, hvordan det kommer til at gå. Men vi kan støtte lovforslaget.",188.0,13:32:10,2148,1960,0:32:40,0:35:48,40
Søren Gade,Tak for det. Der er ingen korte bemærkninger. Vi siger tak til hr. Hans Kristian Skibby fra Danmarksdemokraterne. Jeg giver nu ordet til hr. Alexander Ryle fra Liberal Alliance.,15.0,13:35:18,2163,2148,0:35:48,0:36:03,40
Alexander Ryle,"Med dette lovforslag gives der hjemmel til at udmønte krav om selektiv nedrivning af byggerier i affaldsbekendtgørelsen, så det vil være muligt at komme videre med de dele af »Klimaplan for en grøn affaldssektor og cirkulær økonomi«, som vedrører selektiv nedrivning. I dag er der kun lovgivet om selektiv nedrivning for statsbygninger og altså ikke for øvrig selektiv nedrivning, som i dag beror på frivillige aftaler, som en af ordførerne også har været inde på tidligere. Det har vist sig at være uhensigtsmæssigt, fordi det netop ikke er alle aktører, som har tilsluttet sig aftalerne, altså gør det frivilligt. Det her forslag har været længe undervejs. Ønsket var allerede en del af VLAK-regeringens strategi for cirkulær økonomi fra 2008, hvor det fremgår af strategien, at den daværende regering ønskede at fremme genbrug af byggematerialer i nybygninger og at minimere værditabet i forbindelse med nedrivning. Siden har initiativet så også været en del af »Klimaplan for en grøn affaldssektor og cirkulær økonomi« fra 2020, som LA også havde del i, og derfor bakker vi naturligvis op om det her lovforslag, så vi kan indføre krav om selektiv nedrivning og dermed bidrage til en bedre ressourceudnyttelse af nedrevne bygningsdele og materialer, samt at byggeaffald, der indeholder problematiske stoffer, bliver håndteret korrekt af hensyn til miljø og sundhed. Så har vi desuden noteret os, at der jo ikke er nogen decideret negative høringssvar, om end nogen jo gerne så, at det også omfattede bygninger af mindre størrelser. Men, altså, alle høringssvarene har været positive, og det bekræfter os i, at det er den rigtige vej at gå, og vi støtter lovforslaget.",99.0,13:35:33,2262,2163,0:36:03,0:37:42,40
Søren Gade,Tak for det. Der er ingen korte bemærkninger. Vi siger tak til Alexander Ryle fra Liberal Alliance. Jeg byder nu velkommen til fru Mette Abildgaard fra Det Konservative Folkeparti.,11.0,13:37:12,2273,2262,0:37:42,0:37:53,40
Mette Abildgaard,"Mange tak for det. Jeg kom sådan til at sidde og tænke på, da jeg før hørte en af de andre taler, min egen far. Han har lavet meget forskelligt i sit arbejdsliv. Han har kørt lastbil og været entreprenør og kloakmester og alt muligt, men han har også arbejdet en del år hos Åstruplund Nedbrydning, og hos Åstruplund Nedbrydning rev de jo et hav af bygninger ned. Min far har nok alligevel været lidt forud for sin tid, selv om jeg ikke tror han vil kalde sig selv for den store klimaforkæmper på nogen måde – det er han sådan lidt for østjysk træmand til – men jeg tænker på de gange, min far kom slæbende hjem med brugbare materialer, som var blevet kasseret. Han kom sågar engang hjem med en kartoffelskræller, som havde stået på et gammelt plejehjem. Det var meget praktisk, når man havde syv børn derhjemme, at have sådan en automatisk kartoffelskrællemaskine. Men mængden af ressourcer, der er blevet kasseret igennem årtier, når vi har brudt ned, er tankevækkende, og det er bekymrende, når vi ved, hvor meget af vores CO2-forbrug, der er lagret i bygninger, og når vi ved, hvor hårdt belastende det er, hver gang vi bygger nyt og bruger nye ressourcer. Vi ved, at vores CO2-aftryk pr. dansker er alt, alt for højt, og derfor giver det rigtig god mening, at der nu kommer det her lovforslag. Det er jo en udmøntning af en klimaaftale om en grøn affaldssektor og cirkulær økonomi tilbage fra 2020, som Det Konservative Folkeparti også var en del af, da aftalen blev indgået. Så var der et element, hvor vi ikke kunne nå hinanden hen ad vejen, omkring det her med liberalisering af affaldssektoren, hvor vi Konservative endte med at træde ud af aftalen. Men det ændrer ikke på, at vi føler både en loyalitet og en forpligtelse over for de elementer, vi har været med til at indgå aftaler om, og som vi også stadig bakker op om – og det her er et af dem. Det er nødvendigt, at vi får lavet en mere strategisk indsats i forhold til at få genanvendt så mange at de materialer, der overhovedet kan genanvendes. Den eneste bekymring, jeg måske kan have, i forhold til det her lovforslag – og det må vi jo følge hen ad vejen – er den her nye autorisationsordning, og hvordan vi sikrer, at der er nok uddannede folk til at dække det behov, der er. Der har også været en diskussion i salen i dag omkring kvadratmetergrænsen. Burde den være højere eller lavere, og hvordan burde den ligge? Når jeg egentlig tror, at det er fornuftigt nok, at man starter ud, som der lægges op til i lovforslaget her, er det også, under hensyntagen til at der også skal være dygtige medarbejdere, som kan være med til at påse, at den proces, der er, sikrer, at det foregår på den rigtige måde. Så det er også spørgsmål om rent lavpraktisk at have uddannet de medarbejdere. Men vi Konservative bakker op om det her forslag, som vi synes er et godt skridt i den rigtige retning, med hensyn til at vi bliver mere systematiske, og at det ikke bare er min far i Åstrulund Nedbrydning, der kommer hjem med et vindue, der lige kunne bruges som kvistvindue her og der. Tak for ordet.",176.0,13:37:23,2449,2273,0:37:53,0:40:49,40
Søren Gade,Tak for det. Der er ingen korte bemærkninger. Vi siger tak til fru Mette Abildgaard fra Det Konservative Folkeparti. Jeg byder nu velkommen til hr. Søren Egge Rasmussen fra Enhedslisten.,10.0,13:40:19,2459,2449,0:40:49,0:40:59,40
Søren Egge Rasmussen,"Genbrug er jo rigtig godt. Jeg har en 35 år gammel genbrugsdobbeltdør, som jeg som tømrer i mit tidligere liv har pillet ned. Den havde så meget kvalitet, at jeg ikke kunne smide den i containeren, og den endte så i en skillevægge i en lejlighed inde i Aarhus, og siden hen kom den med ud på landet og blev en dobbeltdør i et hønsehus, og nu er den så en dobbeltdør i mit drivhus, og den er så blevet genbrugt i 35 år, fordi den indeholder noget kvalitet. Hvordan får vi det her op i skala? Ja, det er jo nok mest med murstenene. Det er derfor, jeg synes, det er lidt ærgerligt, at man sætter den her grænse på 250 m², for der står jo også i lovforslaget, at bygninger fra før 1950, inden man begyndte at bruge for meget kemi, sådan set har en kvalitet, og det er der, vi kunne finde nogle gode mursten, som kan skilles ad, fordi man ikke brugte for meget cement, og som burde komme ind i genbrugssektoren. Jeg synes, det er rigtig ærgerligt, at man lægger det her snit på 250 m², for jeg kunne godt forestille mig, at vi har nogle firmaer, som er dygtige til at pille de store bygninger, mangeetagersbygninger, ned. Så kan der være nogle andre firmaer, som specialiserer sig i at afmontere et parcelhus eller en mindre villa, og som har noget grej, noget udstyr, som kan håndtere det, når man kun skal have pillet to etager ned. Så jeg synes, det er ærgerligt, at man lægger snittet der. Jeg tror, der er et erhvervspotentiale, hvis det er sådan, at vi fik taget flere bygninger med. Det potentiale, der er i det her, er jo, at vi er i gang med at øge kravene til nybyggeriet, hvor vi står over for, at vi skal fastsætte LCA-krav i 2025. Branchen foreslår 5,8 kg CO2pr. kvadratmeter. Det er vildt ambitiøst. Genbrugsmaterialer kan medvirke til, at man kan lave noget, der er så vidtgående, så godt, fordi vi politisk har fastlagt, at genbrugsmaterialer CO2-mæssigt sættes til 0, også selv om vi godt ved, at hvis man skal til maskinelt at håndtere nogle mursten, som bliver genbrugt, så er der selvfølgelig et vist energiforbrug i forbindelse med det. Så vi har vedtaget noget, som egentlig skulle fremme genbrug, og så er det vigtigt, at vi får skaffet de her genbrugsmaterialer og vi får struktur omkring det, så det er der, det ender. Der er en kæmpe klimaeffekt i det her, hvis vi kan genbruge byggematerialer, i stedet for at alle byggematerialer i en bygning skal være nye. Jeg synes, at der mangler gode begrundelser for, hvorfor man lægger sig på de her 250 m², især når man ser i bilagene, at de her bygninger fra før 1950, altså villaerne og parcelhusene, faktisk kunne have et godt potentiale. Der er nogle ting, hvor man stiller krav om, at der nu skal laves sådan en nedrivningsplan, og så bruges der et begreb, som hedder stiltiende accept. Altså, vi står ikke over for noget, hvor kommunernes håndtering af det så medfører, at der er en plan, derskalfølges. Det er lidt nyt for mig, at der er noget, der skal beskrives, og så er der en stiltiende accept af, at man så kører videre efter planen, eller gør man? Er det her for uforpligtende i forhold til at fremme genbrug? Det er jeg i tvivl om. Jeg synes, der er et godt høringssvar fra 3F, der udtrykker en bekymring omkring arbejdsmiljø, for der kunne godt være visse støvgener i forbindelse med genbrug af materialer. Så det er også et spørgsmål om at tage arbejdsmiljøet meget alvorligt, så det ikke ender med, at vi får nogle dårlige arbejdspladser, hvor man går rundt i støv og håndterer nogle byggematerialer, fordi det er det, vi vil politisk. Jeg synes, at klimaeffekten i det her kan være stor, og jeg synes også, der er noget potentiale i, at de bygninger, som nu skal forsøges genbrugt, f.eks. også kan være vindmøller. Vindmøller betragtes som en bygning i forhold til det her lovforslag. Jeg synes, det ville være rigtig fedt, hvis man fik udviklet nyt byggeri, hvor man sådan set genbrugte møllevingerne i stedet for at køre dem på deponi; der er en enkelt bygning på Aarhus Havn, som er gået ind i det koncept. Jeg tror sådan set, at der er en række byggematerialer, som man, hvis man har dygtige arkitekter og ingeniører på, kunne finde nye anvendelsesmuligheder for. Den facadeskærm, der er på en bygning, behøver ikke altid at være, som den plejer. Det behøver ikke bare at være træ, eternit og metal. Det kunne være, at det var nogle genbrugsmaterialer, man fandt ny anvendelsesmulighed for. Det kan helt sikkert komme til at se forfærdelig grimt ud. Det kan også komme til at se smukt ud, hvis man har de rigtige arkitekter på. Jeg tror, at vi står over for noget med genbrugsmaterialer, som godt kan blive et boom, fordi vi har arkitekter i Danmark, der kan se potentialet i det, og der er altså nogle genbrugsmaterialer, ikke bare min dobbeltdør derhjemme, men også en gammel mursten, som har noget visuelt i sig, når det er et kvalitetsprodukt, man har. Så jeg synes, vi skal forbedre det her lovforslag lidt, og vi vil gerne stille nogle spørgsmål omkring det og håbe, at en udvalgsbehandling kan forbedre det. Så jeg håber, at ministeren vil lytte til det i den videre proces.",304.0,13:40:29,2763,2459,0:40:59,0:46:03,40
Søren Gade,"Der er ingen korte bemærkninger, så vi siger tak til hr. Søren Egge Rasmussen fra Enhedslisten. Jeg byder nu velkommen til fru Katrine Robsøe fra Radikale Venstre.",9.0,13:45:33,2772,2763,0:46:03,0:46:12,40
Katrine Robsøe,"Tak for det. Det er altså nogle gange lidt fedt, når vi har lovforslag til behandling her i salen, der rent faktisk har potentiale til virkelig at kunne understøtte en virkning i en retning, som man jo også kan høre her at der er rigtig bred opbakning til. Jeg tror, vi alle sammen er enige om, at behovet for, at vi rent faktisk begynder at genanvende vores materialer, også i byggebranchen, i den grad er der. Hvis vi rent faktisk ønsker at nå vores klimamål, og hvis vi rent faktisk ønsker at have ressourcer i vores samfund, også fremadrettet, kræver det altså, at vi bliver endnu bedre til at genanvende vores materialer. Det kan vi jo rent faktisk gøre i større skala her, når det kommer til vores byggesektor og vores boliger. Når det her ikke bare er ligegyldigt, er det jo også, fordi vi for at få et forbrug bygget op og få en efterspørgsel og nogle virksomheder bygget op, der kan håndtere genanvendelsen af materialerne, jo har behov for, at de kan se en sikker volumen og størrelse, i forhold til hvor meget materiale de rent faktisk kan arbejde med, og derfor synes vi også, lovforslaget her er rigtig fornuftigt. Vi er selvfølgelig også åbne over for at kigge på, om grænsen er sat en lille smule højt med det her; det vil vi da gerne være med til at diskutere. Men uanset hvad har vi det i hvert fald sådan, at det at få det her sat i gang og rent faktisk få sat noget sikkerhed op omkring, at der er materialer at få genbrugt, kan vi i den grad kun bakke op om i Radikale Venstre. Vi støtter lovforslaget.",101.0,13:45:42,2873,2772,0:46:12,0:47:53,40
Søren Gade,"Der er ingen korte bemærkninger, og vi siger tak til fru Katrine Robsøe fra Radikale Venstre. Jeg byder nu velkommen til hr. Morten Messerschmidt fra Dansk Folkeparti.",12.0,13:47:23,2885,2873,0:47:53,0:48:05,40
