name,text,duration,start_clock,end_sec,start_sec,start_min,end_min,video_id
Trine Pertou Mach,"Nu handler det her ansvar jo netop om at forebygge det og bremse det der, hvor der vurderes, at der kan være en risiko for krigsforbrydelser, folkedrab, massefordrivelser og etnisk udrensning, og det betyder, at man ikke kan konkludere på det, før man begynder at aktivere det her princip. Det handler om at aktivere det, når man er bange for, at der er en overhængende fare. Hvad er det for nogle røster, udenrigsministeren ville lytte til, og hvor det ville betyde noget, for at Danmark aktivt bragte det her princip i spil? Hvad er forskellen mellem det, der sker nu, og den måde, man foretog vurderingen på, eksempelvis i 2011, hvor man også anvendte det her princip ud fra, hvad internationale aktører sagde der var en overhængende fare for?",42.0,13:28:20,1791,1749,0:29:09,0:29:51,41
Søren Gade,Udenrigsministeren.,2.0,13:29:02,1793,1791,0:29:51,0:29:53,41
Lars Løkke Rasmussen,"Men jeg synes bare, at man tegner et billede af noget passivitet, og at Danmark ikke skulle agere, når man spørger, som man gør. For vi agerer, og vi har gjort det fra dag et, ved at sondre mellem Hamas som en terrororganisation og den palæstinenske civilbefolkning, og gøre det klart. Vi har argumenteret for humanitære pauser, vi argumenterer for en humanitær våbenhvile, vi har øget vores egne bevillinger til humanitær assistance ind i Gaza ad flere omgange, vi har understreget alle de steder, hvor vi kommer, både bilateralt i forhold til Israel og i andre internationale fora, at der her er en opgave, der skal løftes. Om det så er forankret i det ene eller det andet princip, kan man jo altid diskutere. Men det er i hvert fald en konkret handling, der udvises. Så jeg er lidt usikker på, hvor uenige vi er i virkeligheden er.",55.0,13:29:04,1848,1793,0:29:53,0:30:48,41
Søren Gade,Spørgeren med et afsluttende spørgsmål.,1.0,13:29:59,1849,1848,0:30:48,0:30:49,41
Trine Pertou Mach,"Israel lytter jo ikke til det, der bliver sagt, i det omfang at de faktisk nedskalerer eller stopper krigshandlingerne, og det her princip er jo ikke et eller andet princip. Altså, det, der springer i øjnene her, udenrigsminister, er, at den danske regering synes at anvende andre principper, andre standarder, over for staten Israel, end man har gjort i alle mulige andre tilfælde, hvor man faktisk netop har bragt det her princip ind som noget, der var vigtigt for den danske udenrigspolitik, ikke bare i ord, men også i den handling, man foretog. Det er det, som det i virkeligheden handler om, og det virker, som om man har et andet blik på Israel, og at man ikke anerkender, at det her princip kan gøres gældende netop nu.",44.0,13:30:00,1893,1849,0:30:49,0:31:33,41
Søren Gade,Udenrigsministeren.,1.0,13:30:44,1894,1893,0:31:33,0:31:34,41
Lars Løkke Rasmussen,"Men jeg anerkender ikke, at vi har et andet blik på Israel. Jeg anerkender derimod, at vi står i en ret enestående situation, som er karakteriseret ved, at et land den 7. oktober kom under et bestialsk angreb, der som sådan ikke kom fra en fremmed magt, men fra en terrororganisation, som er infiltreret i en civilbefolkning, og som ikke spiller efter spillets regler. Derfor anerkender vi retten til selvforsvar, og med det følger jo også en accept af, at der så kommer tab. Altså, det er jo hårdt at sige det, men sådan må det være. Det er så vigtigt, at man bevarer noget proportionalitet, og det har vi understreget hele vejen igennem. Ved siden af det, som sådan er juraen i det, for det vil man jo i sidste ende kunne veje af på en juridisk vægt – og vi talte før om den sag, der nu indledes – så er der jo, kan man sige, det politiske eller det menneskelige eller moralen i det, og der skal ingen jo være i tvivl om, at den danske regering står der, hvor vi er dybt, dybt bekymrede over det, vi ser i Gaza, og det er også baggrunden for, at vi bruger den indflydelse, vi har, og som jeg da ville ønske var større, til at plædere og argumentere for, at man afværger den humanitære katastrofe ved at lave en humanitær våbenhvile, ligesom Hamas i forhold til sin egen civilbefolkning for lang tid siden kunne have ydet et bidrag til at afværge den humanitære katastrofe ved oprindelig ikke at have lavet terrorangrebet og ved efterfølgende at frigive gidslerne.",101.0,13:30:45,1995,1894,0:31:34,0:33:15,41
Søren Gade,"Tak for det, og det afslutter spørgsmålet. Vi siger tak til fru Trine Pertou Mach fra Enhedslisten, og vi siger også tak til udenrigsministeren. Jeg byder velkommen til indenrigs- og sundhedsministeren, og det næste spørgsmål bliver stillet af fru Louise Brown fra Liberal Alliance.",15.0,13:32:26,2010,1995,0:33:15,0:33:30,41
Søren Gade,Værsgo.,3.0,13:32:41,2013,2010,0:33:30,0:33:33,41
Louise Brown,"Tak for det. Mener ministeren, at det er praktisk muligt at tilbyde skattefinansieret fertilitetsbehandling ved andet barn, når den gennemsnitlige ventetid for at komme til er næsten 5 måneder og i hovedstaden op til 7 måneder?",16.0,13:32:44,2029,2013,0:33:33,0:33:49,41
Søren Gade,Ministeren.,3.0,13:33:00,2032,2029,0:33:49,0:33:52,41
Sophie Løhde,"Vi er i regeringen meget optagede af at hjælpe ufrivilligt barnløse og i det hele taget at styrke adgangen til fertilitetsbehandling i Danmark. Nedsat frugtbarhed er en af de mest udbredte sygdomme i dag. Op imod en fjerdedel af dem, som ønsker at blive forældre, oplever i dag problemer med at få det til at lykkes. Det er ekstremt hårdt og belastende at opleve ufrivillig barnløshed, og det har også store menneskelige konsekvenser for de berørte. Samtidig kan vi også se, at antallet af fødte børn i Danmark er faldende. Det er i sig selv en samfundsudfordring, som vi gerne vil gøre noget ved, og det er derfor, at vi gerne vil styrke fertilitetsindsatsen ved både at tilbyde flere forsøg, men også at give mulighed for at kunne få hjælp til det andet barn. Og det er derfor, at vi fra regeringens side har meldt ud, at vi nu er parate til og gerne vil investere et trecifret millionbeløb til bekæmpelse af barnløshed. Jeg er dog også enig med spørgeren i, at vi aktuelt i dag har udfordringer med ventetider til fertilitetsbehandling, og derfor vil vi jo bl.a. også bruge de penge, vi vil investere i fertilitetsbehandlingen, til at opbygge kapaciteten på de offentlige fertilitetsklinikker, så vi kan nedbringe ventetiden. Der vil også være en implementeringsperiode, men vi vil samtidig også have fokus på, hvordan vi kan bruge kapaciteten på de private fertilitetsklinikker og få dem inddraget til at kunne give hjælp. Det er noget af det, vi nu vil gå i dialog med bl.a. Danske Regioner omkring. Til gengæld er vores mål helt klart, nemlig at sikre, at der kan være en hurtigere adgang til fertilitetsbehandling.",101.0,13:33:03,2133,2032,0:33:52,0:35:33,41
Søren Gade,Fru Louise Brown.,2.0,13:34:44,2135,2133,0:35:33,0:35:35,41
Louise Brown,"Tak for svaret, minister, og jeg er enig i, at vi både har en udfordring med fertiliteten, hvor ministeren også nævner, at hver fjerde har udfordringer, men jo også med en befolkningsvækst, der går den forkerte vej. Men tiden er også afgørende for sådan et vellykket fertilitetsforløb, og som vi lige var inde på, er der ventetider. Den her ufrivillige barnløshed og fertilitetsbehandlingerne kan nemlig være ekstremt opslidende, som ministeren også var inde på, og der er grænser for, hvor længe kvinden og parforholdet kan holde til den slags. Det er enormt indgribende at skulle stikke sig konstant, at skulle ændre på cyklussen, at skulle opleve at have scanninger på klinikken aflyst, eller hvor det ændrer sig med kort varsel. Så det er noget, der griber ind i hele familien og parforholdet på en ret vild måde, og kvindens alder er jo også en faktor for at have en god chance for succes. Uret tikker jo, og det gør det også, når man begynder i et forløb på en fertilitetsklinik, og den her ventetid kan være gift for sådan et forløb. Venstre og Liberal Alliance har jo tidligere været enige om flere dele af den her debat. Vi i Liberal Alliance har i vores seneste sundhedsudspil foreslået at udvide udrednings- og behandlingsgarantien på netop det her område til også at omfatte fertilitetsbehandlingen. Og det er ifølge Venstres hjemmeside også Venstres politik, og ministeren var lidt inde på det, men er det stadig sådan? Vil Venstre gerne udvide både retten til udredning og behandlingsgarantien til også at omfatte fertilitetsområdet?",96.0,13:34:46,2231,2135,0:35:35,0:37:11,41
Søren Gade,Ministeren.,0.0,13:36:22,2231,2231,0:37:11,0:37:11,41
Sophie Løhde,"Nu står jeg her som indenrigs- og sundhedsminister på vegne af regeringen, men jeg vil da gerne give en serviceoplysning. For Venstre kom, synes jeg, inden folketingsvalget med et rigtig godt fertilitetsudspil, og vi har nu på ét år gennemført to ud af de tre forslag, som vi kom med, og jeg er rigtig stolt af, at vi har sørget for at sikre, at vi har kunnet sætte så mange flueben på så kort tid. Nu er jeg som indenrigs- og sundhedsminister også optaget af, at vi skal have bekæmpet de alt for lange ventetider, og det er egentlig også derfor, jeg har et meget fordomsfrit blik i forhold til at sige, at når vi nu skal have opbygget kapaciteten, så lad os da også gå ind i en dialog omkring, hvordan vi kan bruge de private aktører til at sikre, at vi kan give parrene og de enlige kvinder en hurtigere adgang til fertilitetsbehandling i Danmark.",46.0,13:36:22,2277,2231,0:37:11,0:37:57,41
Søren Gade,Spørgeren.,1.0,13:37:08,2278,2277,0:37:57,0:37:58,41
Louise Brown,"Det afgørende problem i den her danske fertilitetsbehandling er for mig at se ikke antallet af forsøg, eller at man selv skal betale for forsøg nummer to. Lige nu er det store problem de ventetider, der er, og at man også kan opleve at blive afmeldt sådan en behandling i flere måneder, simpelt hen på grund af manglende kapacitet. Det må jo være frygteligt, når man så ved, at der netop er en mulighed derude i det private, som i dag faktisk også varetager over halvdelen af de fertilitetsbehandlinger, der er i vores land. Så det er glædeligt at høre, at ministeren gerne vil kigge på det her område. Hvornår skal vi så i gang med det?",38.0,13:37:09,2316,2278,0:37:58,0:38:36,41
Søren Gade,Ministeren.,1.0,13:37:47,2317,2316,0:38:36,0:38:37,41
Sophie Løhde,"Vi er heldigvis allerede i gang, for som jeg nævnte i min foregående besvarelse, kan vi allerede nu sætte to flueben, i og med at vi er ved at iværksætte to af de tre ting, som i hvert fald Venstre lovede forud for sidste folketingsvalg på det her vigtige område, nemlig at vi kan få forøget antallet af forsøg, altså reagensglasforsøg, som det også hedder, fra tre til op imod seks, og at vi nu også går i gang med at kunne give en mulighed for hjælp til barn nummer to. I forhold til hvordan vi konkret skal skrue det sammen, vil jeg tillade mig at starte med også at gå i dialog med landets sygehusejere, nemlig Danske Regioner, så vi får gjort det her på den bedste og mest effektive måde. For jeg er dybt optaget af, at vi også får bekæmpet de alt for lange ventetider, som der er på det her område, og jeg er åben for også at have en dialog omkring, hvordan vi mest hensigtsmæssigt kan inddrage og bruge de private aktører på det her område, og vi er også optaget af at bekæmpe ventelister.",56.0,13:37:48,2373,2317,0:38:37,0:39:33,41
Søren Gade,Fru Louise Brown med sit afsluttende spørgsmål.,1.0,13:38:44,2374,2373,0:39:33,0:39:34,41
Louise Brown,"Tak. Vi er i Liberal Alliance også optaget af at bekæmpe ventelisterne, og vi er optaget af at bruge den kapacitet, der allerede eksisterer, netop fordi det må være ulykkeligt at være familie eller par og ønske sig det her barn. Men som jeg er inde på i mit foregående spørgsmål, er det her med forsøg nummer to for os måske lidt et pseudotilbud. Altså, jeg synes, det er et sympatisk tilbud, men det løser bare ikke de udfordringer, vi står med lige nu. Kunne vi ikke risikere, at ventelisterne netop bliver længere for de mennesker, der ønsker barn nummer et?",40.0,13:38:45,2414,2374,0:39:34,0:40:14,41
Søren Gade,Ministeren.,0.0,13:39:25,2414,2414,0:40:14,0:40:14,41
Sophie Løhde,"Jeg er da egentlig lidt ked af at høre nu, at Liberal Alliance synes, det er et pseudotilbud, at vi som regering har taget initiativ til, at vi nu vil give mulighed for flere forsøg, altså fra tre og op til seks forsøg. Det er altså noget, der virkelig betyder noget for rigtig mange mennesker, for det er enormt stressende at vide, at du kun har tre forsøg, og at så er det slut, eller også skal du have pengepungen frem. At vi nu også siger, at vi mener, der faktisk også skal være mulighed for at give hjælp til barn nummer to, havde jeg faktisk troet og håbet Liberal Alliance ville være positive over for, men det synes man så åbenbart er et pseudotilbud. Vi er som sagt stærkt optaget af, at vi får bekæmpet ventelisterne. Det betyder, at vi skal bruge kapaciteten på den mest hensigtsmæssige måde. Vi er samtidig også stærkt optaget af fra regeringens side at sikre, at vi har et stærkt offentligt finansieret sundhedsvæsen. Altså, det vil jo være ulykkeligt, hvis vi skaber en situation, hvor nogle af de meget specialiserede ressourcer, vi også har på offentlige fertilitetsklinikker, lige pludselig forsvinder fra det offentlige sundhedsvæsen og kun eksisterer i det private. Der skal det ikke være et enten-eller; det skal gerne være et både-og, og der skal vi kunne gå på to ben.",63.0,13:39:25,2477,2414,0:40:14,0:41:17,41
Søren Gade,"Tak for det. Det afslutter spørgsmålet, og vi siger tak til indenrigs- og sundhedsministeren og tak til spørgeren, fru Louise Brown fra Liberal Alliance. Jeg byder nu velkommen til justitsministeren, og det næste spørgsmål bliver stillet af fru Betina Kastbjerg fra Danmarksdemokraterne.",11.0,13:40:28,2488,2477,0:41:17,0:41:28,41
Søren Gade,Værsgo.,2.0,13:40:39,2490,2488,0:41:28,0:41:30,41
